logFC	AveExpr	t	P.Value	adj.P.Val	B	target_id	DEG_status
3.0466423151902733	2.322000185795188	6.93575850066681	5.085758189472265e-7	9.182670259515168e-5	6.0990868088756445	MGG_16924T0	upreg_in_guy11
2.1153663912903884	4.641849610599954	6.789875173414906	7.074279836975959e-7	1.1431244957629945e-4	6.081116451855724	MGG_13035T0	upreg_in_guy11
-1.5418923926031232	6.18847171094294	-6.787010198625998	7.12047272767916e-7	1.1431244957629945e-4	6.062999365692674	MGG_06500T0	downreg_in_guy11
-1.6214446348505813	4.968309309225966	-6.7717352820883185	7.372024156472354e-7	1.1431244957629945e-4	6.033918255131159	MGG_00771T0	downreg_in_guy11
-1.3155507522021708	7.837809901431118	-6.77699397668146	7.284410662279639e-7	1.1431244957629945e-4	6.03039257280815	MGG_08880T0	downreg_in_guy11
-1.7607256409588556	7.130674979570609	-6.774995583088898	7.317578920153097e-7	1.1431244957629945e-4	6.025609528017492	MGG_02572T0	downreg_in_guy11
-1.8135171730287718	4.188324300505545	-6.762183783562233	7.53393039544875e-7	1.1538074883400215e-4	6.01081707431576	MGG_03872T0	downreg_in_guy11
1.6237153944754166	10.026084745097124	6.743654960617902	7.858478482107154e-7	1.1849483873499284e-4	5.96843484366199	MGG_04599T0	upreg_in_guy11
1.7125971014457924	4.091293233411024	6.739770629616443	7.92831246675083e-7	1.1849483873499284e-4	5.963954886836915	MGG_04407T0	upreg_in_guy11
-1.2502921527203572	5.242209728965304	-6.726309186096988	8.17528521604638e-7	1.2073144417268491e-4	5.941538392928934	MGG_00896T0	downreg_in_guy11
-1.928461137346952	6.076241417391156	-6.72039292956596	8.286308470233706e-7	1.2093136067441073e-4	5.915989860379775	MGG_00957T0	downreg_in_guy11
1.9440223706640385	11.129933016980958	6.696808646163617	8.744458575552729e-7	1.226776549603954e-4	5.873078234341628	MGG_12847T0	upreg_in_guy11
-1.426199728304459	5.3480017657111	-6.6963570448853185	8.753480217500662e-7	1.226776549603954e-4	5.865544269323939	MGG_01000T0	downreg_in_guy11
1.851609343347465	7.237842330160766	6.696356496834533	8.75349117170415e-7	1.226776549603954e-4	5.850234624884168	MGG_06669T0	upreg_in_guy11
-1.6145604516819478	8.389687861384774	-6.689067255017078	8.90043445903715e-7	1.226776549603954e-4	5.841324164794365	MGG_16901T0	downreg_in_guy11
-1.4063674538268538	6.035784826813381	-6.682731957774996	9.030198364330214e-7	1.2309847330716078e-4	5.827588136095005	MGG_07516T0	downreg_in_guy11
-1.3166993633509638	4.046128794820007	-6.689897366633758	8.883573614479119e-7	1.226776549603954e-4	5.826793669888872	MGG_03157T0	downreg_in_guy11
-1.4709976701371401	7.811112114863936	-6.66776629802006	9.344485249345441e-7	1.259981951284024e-4	5.784820944699055	MGG_00345T0	downreg_in_guy11
3.2374236429021757	1.0240081265731145	6.788153991962685	7.101994036431016e-7	1.1431244957629945e-4	5.766766314385429	MGG_14928T0	upreg_in_guy11
-2.709199134833872	7.375179403628677	-6.65113324676334	9.706958686651565e-7	1.294783037719491e-4	5.752002293777884	MGG_02541T0	downreg_in_guy11
1.3694199095786486	6.813356485969508	6.645364827212689	9.836002000105615e-7	1.298038349056491e-4	5.7392709581323995	MGG_05083T0	upreg_in_guy11
1.4993734957670286	4.755187243511265	6.633037235733386	1.0117698690549204e-6	1.3046226487118838e-4	5.726802496762936	MGG_00964T0	upreg_in_guy11
-1.851309232929002	5.5659781142872795	-6.632127810362336	1.0138804248637289e-6	1.3046226487118838e-4	5.723288957044023	MGG_05025T0	downreg_in_guy11
-1.5590540801912516	5.276885761382647	-6.624505723894358	1.0317475928904238e-6	1.3046226487118838e-4	5.707800735606272	MGG_10522T0	downreg_in_guy11
-2.015817318945052	3.6645573382823815	-6.620840258749719	1.0404543827951297e-6	1.3046226487118838e-4	5.690628920919305	MGG_04456T0	downreg_in_guy11
1.7609786503217757	4.859674811141808	6.6205386883498925	1.0411740606406811e-6	1.3046226487118838e-4	5.688011627732256	MGG_01707T0	upreg_in_guy11
-1.592732646383121	8.542814306281626	-6.6100317369718065	1.0665689863860283e-6	1.3106489072456053e-4	5.657421631081386	MGG_11783T0	downreg_in_guy11
2.8866007487420124	-0.07321973388852407	6.594070859004602	1.1063650043721696e-6	1.3196594114650735e-4	5.653988072543926	MGG_05100T0	upreg_in_guy11
-1.5686568340099054	5.793428292170295	-6.605514975998349	1.0776798753651894e-6	1.3106489072456053e-4	5.652232606017424	MGG_00137T0	downreg_in_guy11
-0.8701326262284521	7.858232657971497	-6.608042496796319	1.0714478453218217e-6	1.3106489072456053e-4	5.650434335408553	MGG_05264T0	Not_DEG
-1.369595065607113	5.78132142150897	-6.595865347857928	1.101815898994084e-6	1.3196594114650735e-4	5.626886687005803	MGG_05048T0	downreg_in_guy11
1.6428192883556068	5.756999569423753	6.549131356743032	1.2267803385591215e-6	1.4236729347855056e-4	5.554784871518766	MGG_15954T0	upreg_in_guy11
1.2333416589388762	8.848415165545841	6.554241624185155	1.212436967482897e-6	1.4236729347855056e-4	5.539301666155597	MGG_15302T0	upreg_in_guy11
-1.5488921378223761	8.50954507904899	-6.548700768057054	1.2279968079165588e-6	1.4236729347855056e-4	5.525784585327262	MGG_01712T0	downreg_in_guy11
