target_id Guy11_0h Guy11_4h Guy11_24h Dbip1_0h Dbip1_4h Dbip1_24h Dmst12_0h Dmst12_4h Dmst12_24h
MGG_00104T0 2710.77 484.4676666666667 1507.1766666666667 1854.6633333333336 966.5203333333332 1598.7033333333334 2894.293333333333 1554.87 2261.2566666666667
MGG_17274T0 291.42566666666664 71.39406666666667 167.552 222.71433333333331 126.43966666666668 210.02999999999997 324.4286666666667 201.13133333333337 243.23766666666663
MGG_10440T0 840.3333333333334 88.66666666666667 376.6666666666667 425.6666666666667 238.66666666666663 397.6666666666667 976.6666666666666 307.3333333333333 554.6666666666666
MGG_17829T0 1359.6666666666667 113 347.6666666666667 590.3333333333334 323.6666666666667 870.6666666666666 1778.6666666666667 560.6666666666666 1106
MGG_14855T0 1446 370.6666666666667 1009.3333333333334 953.6666666666666 777.3333333333334 1176.3333333333333 1927 1265 1371.3333333333333
MGG_13230T0 2762.6666666666665 596.3333333333334 2223.6666666666665 1760 1052 2036 4295.333333333333 1798 3378
MGG_04329T0 199 36 54 101 103.66666666666669 140 258.6666666666667 95.33333333333331 218
MGG_04893T0 768.3333333333334 213 243.66666666666663 327 360.3333333333333 533 636 442.6666666666667 746
MGG_06764T0 2908.7066666666665 871.5206666666667 1480.8966666666668 1541.75 1567.0433333333333 2248.3999999999996 3067.766666666667 2419.2633333333333 2990.17
MGG_17738T0 21.333333333333332 6.333333333333333 4 14.666666666666666 1 16.666666666666668 24 9.333333333333334 20.333333333333332
MGG_06306T0 338.08299999999997 159.61966666666666 118.15306666666667 269.3473333333333 151.234 212.8766666666667 324.1773333333333 276.80533333333335 300.6813333333333
MGG_06466T0 2500.77 711.0613333333333 759.4696666666667 1761.4233333333332 916.9083333333332 1489.6366666666668 2772.2266666666665 1246.2066666666667 1881.22
MGG_05134T0 7031.666666666667 1970 2269 4430.333333333333 2728 4042 6624 3545.6666666666665 5537.666666666667
MGG_07173T1 2325.826666666667 716.6593333333334 750.3443333333333 1488.7166666666667 1100.3066666666666 1576.44 2257.1666666666665 1529.7133333333334 2026.83
MGG_00187T0 897.3333333333334 222.33333333333337 304.3333333333333 506.3333333333333 384 482.3333333333333 696.6666666666666 541.6666666666666 740.6666666666666
MGG_17668T0 550.8426666666667 57.18246666666667 415.18766666666664 636 158.86383333333333 593.5153333333333 661.66 275.10066666666665 820.043
MGG_15768T0 1078.6666666666667 94.66666666666669 431 826 174.66666666666666 797 934.6666666666666 198 1223.3333333333333
MGG_01309T0 2349.5333333333333 191.91266666666667 1203.938 2126.4466666666667 417.327 1996.04 2267.56 581.2213333333333 2509.5066666666667
MGG_09846T0 697.3333333333334 67.66666666666667 438 649.6666666666666 151.66666666666666 719.3333333333334 595.6666666666666 209.66666666666663 735.3333333333334
MGG_03220T0 6014.886666666666 614.3546666666666 4214.5633333333335 4710.723333333333 1383.9433333333334 5350.493333333333 5489.623333333333 1884.13 5490.86
MGG_09711T0 1004 135.33333333333334 659.3333333333334 795.6666666666666 349.6666666666667 917.3333333333334 889 475.3333333333333 1016.3333333333334
MGG_00687T0 2063.1233333333334 355.3333333333333 1490.3333333333333 1731 669.3333333333334 1736 2022 1020.3333333333334 2177
MGG_06859T0 2552.983333333333 353.991 1847.2333333333331 2235.3033333333333 718.6610000000001 2330.8433333333332 2681.3066666666664 1018.319 3001.8566666666666
MGG_01786T0 2440.76 363.145 1812.256666666667 2468.5699999999997 734.9273333333333 1786.7833333333333 2171.943333333333 1115.8766666666666 2381.99
MGG_04566T0 1229 173 1181.3333333333333 1491.3333333333333 366.6666666666667 1060.3333333333333 1628.6666666666667 506 1286.3333333333333
MGG_02526T0 6013.666666666667 1346.6666666666667 4028.3333333333335 8407.666666666666 2480.6666666666665 4853.666666666667 9333.666666666666 3983 5591
MGG_13447T0 1867.7166666666667 321.27066666666667 1186.743333333333 2360.94 616.2143333333333 1518.0533333333333 2559.7366666666667 873.9753333333333 1815.31
MGG_06065T0 5588 815.3333333333334 2958.3333333333335 7584 1490.3333333333333 5036.333333333333 8415 2217.6666666666665 5938.333333333333
MGG_01979T0 3091.6666666666665 488.3333333333333 1542.3333333333333 3750.6666666666665 947 2516 4358.666666666667 1431 3046.3333333333335
MGG_03072T0 437.796 62.871599999999994 203.43133333333333 441.67833333333334 192.85733333333337 346.533 534.4783333333334 182.95033333333333 399.631
MGG_07545T0 1593.3333333333333 176.66666666666666 689.6666666666666 1954.6666666666667 376.6666666666667 1584.6666666666667 2120.6666666666665 399.6666666666667 1362.6666666666667
MGG_04396T0 8599.686666666666 917.9353333333332 4883.643333333333 9100.84 2257.3166666666666 7984.743333333333 10340.463333333331 2822.4366666666665 7846.076666666667
MGG_04190T0 2293.6666666666665 360.3333333333333 1172 2431 709 2079.6666666666665 2730 993 1944.6666666666667
MGG_12805T0 4154.206666666667 452.3043333333333 2361.11 3373.45 1180.9213333333332 4365.05 5457.03 1669.0166666666669 4741.69
MGG_04863T0 4002.3333333333335 817.6666666666666 2681.6666666666665 3834.6666666666665 1612 3534.3333333333335 5034.333333333333 2452.3333333333335 3791.3333333333335
MGG_11701T0 1516.218 233.999 748.6646666666667 1279.4816666666666 393.2436666666667 1200.14 1768.9566666666667 743.053 1363.86
MGG_06825T0 86.33333333333333 9 24.666666666666668 66 22 38.333333333333336 69.66666666666667 31 59.333333333333336
MGG_03238T0 4002.586666666667 297.9033333333333 1155.18 3749.1266666666666 643.2516666666667 3112.75 3572.64 615.1886666666667 2562.7066666666665
MGG_17399T0 6151 557.3333333333334 2148.6666666666665 4000.6666666666665 1146.6666666666667 3815.3333333333335 5179.666666666667 1612.6666666666667 2893.6666666666665
MGG_03281T0 2895.92 189.92933333333335 1546.49 1830.6866666666667 517.686 1822.0533333333333 2626.76 662.251 2000.3866666666663
MGG_11257T0 1619.13 238.24333333333337 676.257 1092.1476666666667 455.82933333333335 1169.5833333333333 1354.2233333333334 637.111 1174.246666666667
MGG_12749T0 5486 709.6666666666666 1884.3333333333333 3419.6666666666665 1489.6666666666667 3502 4397.666666666667 1837 3698.6666666666665
MGG_00876T0 4579.716666666667 427.58366666666666 2003.51 3717.75 1071.4696666666666 3124.1233333333334 4186.546666666667 1695.88 3420.14
MGG_05956T0 5916.666666666667 454.6666666666667 2362.6666666666665 4477 1296.6666666666667 4428.666666666667 5574.333333333333 1464.6666666666667 4406.666666666667
MGG_07131T0 647.3333333333334 170 316.6666666666667 602.6666666666666 384 724.3333333333334 675.6666666666666 573 776.6666666666666
MGG_11548T0 769.3333333333334 169 469.6666666666667 682.6666666666666 343 990.6666666666666 829 369.3333333333333 647
MGG_01469T0 3210 406.6666666666667 1723 2075.6666666666665 1024.6666666666667 3108.3333333333335 2938.3333333333335 1346.3333333333333 2462.6666666666665
MGG_09952T0 13209.666666666666 2348 6345.333333333333 9717.333333333334 4652.333333333333 11510.666666666666 11215 7187.666666666667 11515.333333333334
MGG_02568T0 2351.6666666666665 438.3333333333333 1175.6666666666667 1684.6666666666667 947.6666666666666 2065.6666666666665 1829 1502 1942.3333333333333
MGG_05175T0 817.3333333333334 276.6666666666667 335.6666666666667 591.3333333333334 358.6666666666667 888.3333333333334 606.6666666666666 444 763.3333333333334
MGG_01284T0 9051.333333333334 1376.6666666666667 2029.3333333333333 6740 2639 9938.666666666666 9067.666666666666 3654 10191
MGG_10665T0 1073.6666666666667 230 451.6666666666667 744.6666666666666 381.6666666666667 979 865 436.3333333333333 1097.6666666666667
MGG_13485T0 3251.3333333333335 238 2770.6666666666665 2123 561 3111.3333333333335 2465.6666666666665 657 2756.6666666666665
MGG_11383T0 4995.333333333333 452.6666666666667 3034.6666666666665 2034.6666666666667 1070 3705 2590.6666666666665 1412 3479.6666666666665
MGG_01742T0 43402.666666666664 3028.6666666666665 27354.666666666668 21980.333333333332 6081.333333333333 31491 25097 7644.333333333333 32211.666666666668
MGG_03983T0 1178.5006666666668 156.65123333333332 986.4906666666668 578.034 306.4583333333333 1098.2356666666667 793.7923333333333 387.03 1094.71
MGG_00369T0 684 64.33333333333333 505.6666666666667 344.3333333333333 148 684.3333333333334 441.6666666666667 228.66666666666663 721.6666666666666
MGG_05203T0 8429 809.3333333333334 4484 4206 2109 7679.333333333333 5279 2870.6666666666665 7498
MGG_06316T0 7531 966 5010.333333333333 4361.333333333333 1880 6507 5690.333333333333 2525 7121.666666666667
MGG_10357T0 4791 433.6666666666667 2801.3333333333335 2671.6666666666665 1073.3333333333333 3774.6666666666665 3238.6666666666665 1222.3333333333333 4267.666666666667
MGG_09288T0 69 7.333333333333333 39 48.333333333333336 22.333333333333332 57 44 28.333333333333332 55.666666666666664
MGG_10834T0 1842 101 622.3333333333334 1113.6666666666667 266.3333333333333 1534.6666666666667 1026.3333333333333 278.6666666666667 1492
MGG_03641T0 214759.33333333337 14895.333333333334 84755 115797.66666666669 32743.333333333332 146535 126839.66666666669 43339.666666666664 157184
MGG_09780T0 949.5683333333332 258.233 400.87 488.406 309.92133333333334 842.6156666666667 464.81233333333336 346.48333333333335 656.216
MGG_04436T0 24341.733333333337 2971.3466666666664 9866.813333333334 12218.5 6442.516666666666 17419.533333333333 11747.756666666666 8968.006666666666 17258.266666666666
MGG_06488T0 713.6666666666666 111.66666666666669 327.3333333333333 270.6666666666667 324.6666666666667 568.3333333333334 471.3333333333333 430.6666666666667 693.3333333333334
MGG_00476T0 2706.5066666666667 581.2323333333334 2146.7033333333334 2035.9366666666667 1678.3166666666666 2804.4533333333334 2590.59 2094.5833333333335 2837.2799999999997
MGG_03982T0 33099.5 8914.246666666666 22573.333333333332 19903.833333333336 16802.533333333333 25258.5 27379.8 25197.033333333333 25718.066666666666
MGG_13809T0 459.6666666666667 64.66666666666667 310.3333333333333 262.3333333333333 204 362.6666666666667 320.6666666666667 253.66666666666663 324.3333333333333
MGG_00686T0 2355.21 508.6666666666667 1657.6666666666667 1610 956.3333333333334 2175.6666666666665 1688 1538.3333333333333 1984.3333333333333
MGG_05530T0 1427 320.6666666666667 467.3333333333333 527.6666666666666 613.6666666666666 555.3333333333334 778.3333333333334 1043 623.3333333333334
MGG_10315T0 178642.66666666666 27817.333333333332 56761 79079.66666666667 96611.33333333331 57952 97544.33333333331 127223 70859
MGG_08164T0 11272.01 2932.83 4920.77 6252.246666666667 5788.63 5378.573333333333 8274.193333333333 8790.630000000001 6997.196666666667
MGG_01093T0 2260.6666666666665 467.3333333333333 940 1093.6666666666667 941 915.6666666666666 1566.3333333333333 1264.3333333333333 1211.6666666666667
MGG_14759T0 27.666666666666668 4.666666666666667 14.333333333333334 12 11.333333333333334 10 18.333333333333332 17.666666666666668 18
MGG_09648T0 73 6 30 7 16 32 23.666666666666668 43.666666666666664 41.333333333333336
MGG_00194T0 575.3333333333334 33.666666666666664 184 217.33333333333337 89.33333333333333 245.66666666666663 322.6666666666667 319.3333333333333 404.3333333333333
MGG_09396T0 11691.333333333334 1155.6666666666667 2643.3333333333335 3815 3483.9966666666664 5127 5248.993333333334 5413.663333333333 8005.85
MGG_08317T0 1853 193.66666666666663 277.3333333333333 403 429 541 772.3333333333334 724 1237
MGG_17502T0 6.732966666666667 0 0.36649 0.3648233333333334 2.564936666666666 1.82835 2.1804166666666664 3.35736 5.163576666666667
MGG_14639T0 895.3333333333334 200.33333333333337 340 450.3333333333333 428.6666666666667 372.6666666666667 392 571.3333333333334 867.3333333333334
MGG_06075T1 69.84076666666667 24.9402 3.563066666666667 41.439 16.9045 19.261473333333335 36.0614 21.5171 32.4519
MGG_08376T0 53.666666666666664 8 2.333333333333333 24.666666666666664 0.6666666666666666 2 3 1.3333333333333337 22.333333333333332
MGG_08801T0 817.3333333333334 157.33333333333334 171.66666666666666 358.6666666666667 198 453 428 232.33333333333337 565
MGG_09750T0 3124 1150.3333333333333 958.6666666666666 1449.3333333333333 1295 2072.3333333333335 1762.3333333333333 1316.3333333333333 2291.6666666666665
MGG_10273T0 241.33333333333337 14.666666666666666 30.333333333333332 156 11.333333333333334 111.33333333333331 53 16.666666666666668 123.33333333333331
MGG_03661T0 3990.906666666667 755.4383333333334 1052 2522.2533333333336 875.552 2271.6966666666667 2134.51 1064.1866666666667 2013.8933333333337
MGG_04236T0 15107.666666666666 2258.3333333333335 4124.333333333333 8859.333333333334 3567.3333333333335 9424.666666666666 6727.333333333333 4328.666666666667 9727
MGG_13756T0 643 112 97.66666666666669 225 143.66666666666666 107.33333333333331 238.66666666666663 135.66666666666666 455
MGG_04913T0 22470.333333333332 1415.3333333333333 2203 3223.6666666666665 3583 1927.3333333333333 3799.6666666666665 4806 11643
MGG_10087T0 4609.666666666667 315 402.6666666666667 945 529 957.3333333333334 1092.6666666666667 773 1488
MGG_08256T0 29643.333333333332 957 2172.3333333333335 3320 1648 4534.666666666667 6446 2512.3333333333335 7709.666666666667
MGG_04034T0 72763.33333333333 1766.3333333333333 16005.666666666666 16019.666666666668 4795.666666666667 28022 11129 7235 26857
MGG_03940T0 6348.916666666667 395.55766666666665 1677.8466666666666 2248.63 987.427 2390.8366666666666 2211.9120000000003 1383.61 2829.3133333333335
MGG_09031T0 2648 272 525.6666666666666 1186.6666666666667 749.3333333333334 1242.6666666666667 2122 1261.6666666666667 764.6666666666666
MGG_07486T0 1782.58 309.16266666666667 564.104 1117.2763333333332 653.298 750.1803333333334 1488.7966666666666 968.2333333333332 888.8206666666666
MGG_16794T0 12 0 2.3333333333333335 6 2 3 10.333333333333334 3.6666666666666665 4.333333333333333
MGG_04787T0 5899.333333333333 664 437.3333333333333 2374 916.3333333333334 412 3908.3333333333335 1024.3333333333333 1704.6666666666667
MGG_05482T0 62.333333333333336 13.333333333333334 6 24.333333333333332 8.333333333333334 13.333333333333334 57 6.666666666666667 31.333333333333332
MGG_01710T0 2835.24 170.65933333333334 546.6186666666666 1107.078 270.80333333333334 656.8703333333333 2133.036666666667 464.65933333333334 1472.743333333333
MGG_10031T0 1063 27 150 433.3333333333333 45 23.333333333333332 918.6666666666666 100.66666666666669 471
MGG_15027T0 8355 698.3333333333334 512.6666666666666 1614 1351.3333333333333 1493.3333333333333 4349.333333333333 1935.3333333333333 2859.6666666666665
MGG_00956T0 2831.8533333333335 229.44466666666668 322.085 827.1376666666666 508.6963333333333 1031.3056666666666 1940.3916666666669 635.2486666666666 811.042
MGG_07317T0 7402.666666666666 582 761.3333333333334 1692 866 3194.6666666666665 5187 873.6666666666666 2154.3333333333335
MGG_13107T0 7893.73 1061.4466666666667 1270.993333333333 1978 1290.8033333333333 2933.4 3741.35 1927.7666666666669 2014.3033333333333
MGG_08201T0 7647.74 663.495 1532.03 1740.1280000000002 1690.0266666666666 2814.0866666666666 4360.143333333333 2221.996666666667 2037.06
MGG_06484T0 25983.666666666668 5968.666666666667 2978 12238.666666666666 4085.3333333333335 11110.666666666666 8559 4530.666666666667 6984.333333333333
MGG_05340T0 1689.0466666666666 239.27733333333333 514.4266666666667 875.0856666666667 473.2586666666666 854.3143333333334 972.9586666666668 811.9466666666667 496.597
MGG_15986T0 929.2046666666666 123.84893333333332 79.56833333333334 556.2766666666666 316.377 345.69533333333334 431.93533333333335 304.4526666666667 180.08333333333334
MGG_15671T0 20972.666666666668 1687.6666666666667 3074.3333333333335 9346 4561.666666666667 4620.333333333333 10743 6478 4977
MGG_00068T0 2329.6666666666665 284.6666666666667 371.6666666666667 1033 430.6666666666667 782.3333333333334 920.6666666666666 578.3333333333334 547.3333333333334
MGG_04639T0 5156.38 228.79066666666668 408.40933333333334 1970.3233333333335 377.93966666666665 981.1426666666666 1998.5913333333333 508.498 491.5663333333333
MGG_06964T0 6803.333333333333 787.6666666666666 3732 2549.6666666666665 1471.3333333333333 2552.6666666666665 4026.3333333333335 2297.6666666666665 2397.6666666666665
MGG_01490T0 45006.333333333336 1580.3333333333333 26415.666666666668 10293 3652.6666666666665 11691 15860.333333333334 6077.666666666667 21580
MGG_16371T0 2272.42 306.31766666666664 1809.9166666666667 865.4043333333333 626.609 1273.252 1615.013333333333 881.1416666666667 1400.14
MGG_18021T1 2638.1033333333335 290.9046666666667 1886.5136666666665 1226.9466666666667 649.6046666666667 1164.448 1522.9786666666666 1072.4986666666666 1497.3133333333333
MGG_13068T0 2493.6466666666665 336.3333333333333 1403.6666666666667 1638.3333333333333 712.986 1632.6666666666667 1466.9963333333333 877.3333333333334 1363.57
MGG_02624T0 13216 1184.6666666666667 7577 9522.666666666666 2846.3333333333335 6305.666666666667 9743.333333333334 4162 8551
MGG_15598T0 3227.3333333333335 253.33333333333337 1810 1890.3333333333333 424.3333333333333 1324.6666666666667 1819.6666666666667 686.3333333333334 2474.3333333333335
MGG_08649T0 5825 660.6666666666666 1504.6666666666667 3031.3333333333335 1533 3447.6666666666665 4202.333333333333 2256.6666666666665 2476.6666666666665
MGG_03346T0 2063.8633333333332 376 500.3333333333333 1189 509.0423333333333 1053.24 1323.13 795.3956666666667 1154.253333333333
MGG_06127T0 18622.633333333335 2204.2433333333333 10200.513333333334 9080.4 4980.963333333333 10193.93 12976.386666666667 8138.41 10086.94
MGG_09190T0 10052 1866 4898 5400 3668 5227.333333333333 7224.333333333333 5234.666666666667 5515.666666666667
MGG_04320T0 1724.9726666666668 131.18376666666666 574.755 664.1343333333333 306.636 1076.8763333333334 1094.5343333333333 480.03 886.156
MGG_01176T0 3188 360.3333333333333 1091.89 1253.32 698.4946666666667 1457.8733333333332 2140.9066666666668 1045 1506.62
MGG_03536T0 4301.093333333333 308.358 1247.1 1483.0476666666668 702.3716666666667 1697.14 2492.51 967.07 1796.69
MGG_06249T0 35493.23333333333 2149.92 10178.403333333334 16563.100000000002 4926.326666666667 14756.1 24060.7 6568.693333333334 15186.266666666666
MGG_09393T0 6287 427.6666666666667 2554.6666666666665 3306.3333333333335 1006.3333333333334 3228 4012.3333333333335 1291.6666666666667 3019.6666666666665
MGG_08897T0 5962.666666666667 301.6666666666667 2168 2875.6666666666665 713 2837.6666666666665 3802.6666666666665 1028.6666666666667 3149.3333333333335
MGG_05597T0 919 84 380 312.6666666666667 210 581.6666666666666 850.3333333333334 368.3333333333333 594.6666666666666
MGG_08802T0 3132.3333333333335 210 525 979.6666666666666 363 1254.6666666666667 2205.6666666666665 469 1848.6666666666667
MGG_17041T0 8849.666666666666 228.66666666666663 1595 2419.6666666666665 622.3333333333334 2860.3333333333335 6229 852.6666666666666 5272.666666666667
MGG_00223T0 20853.666666666668 1146.3333333333333 8162.666666666667 6395 2795.3333333333335 9218 11542.666666666666 4149.666666666667 12202.666666666666
MGG_01917T0 1154.3333333333333 151.66666666666666 498.3333333333333 576.3333333333334 298 700.3333333333334 714.3333333333334 430.6666666666667 865
MGG_04504T0 3243.99 293.79633333333334 1514.2666666666669 1455.6566666666668 675.7353333333333 1909.7133333333336 2282.54 852.6696666666667 2294.1133333333332
MGG_16739T0 36705.333333333336 2852 20872.666666666668 21409 6187 23345.333333333332 24870 7789.666666666667 25918.333333333332
MGG_08008T0 2351.6666666666665 171 746.6666666666666 1131 311 1460.6666666666667 1558.3333333333333 390 1354.6666666666667
MGG_04425T0 4002 266.3333333333333 1657.6666666666667 2170.6666666666665 739.3333333333334 2374.3333333333335 2682.3333333333335 789 2715
MGG_10607T0 15010.666666666666 990.3333333333334 6266.666666666667 5681 2391.6666666666665 8102.333333333333 9517.666666666666 3635.3333333333335 13815
MGG_10572T0 1067.6666666666667 72.33333333333333 402 350.3333333333333 193.66666666666663 539 808.3333333333334 436.3333333333333 843
MGG_16681T0 1309.6666666666667 420.6666666666667 1158.6666666666667 1330.6666666666667 742 1397 1548.6666666666667 1206.6666666666667 1142.6666666666667
MGG_08736T0 352.6666666666667 101.33333333333331 315.3333333333333 395.3333333333333 212.33333333333337 337.6666666666667 469.6666666666667 414.6666666666667 330.6666666666667
MGG_01486T0 146 38.666666666666664 150.33333333333334 127 45 123 88 120 81
MGG_02962T0 403.10833333333335 101.6236 517.056 472.516 194.11366666666663 318.189 435.92466666666667 431.6573333333333 344.84766666666667
MGG_16906T0 100 21 106.33333333333331 124.66666666666669 41.666666666666664 76.33333333333333 90.66666666666669 79 75.66666666666667
MGG_17612T0 134.37866666666667 15.120733333333332 80.36673333333333 93.36566666666668 30.056566666666665 72.18476666666668 116.48713333333332 73.68333333333334 59.22346666666667
MGG_16608T0 129.33333333333334 23.333333333333332 71.33333333333333 108.33333333333331 58 71.66666666666667 58.666666666666664 79 66
MGG_04943T0 7651 1289.3333333333333 5383.666666666667 7902.666666666667 2636.3333333333335 4641 5551.333333333333 4153.333333333333 5127.666666666667
MGG_09718T0 685.6666666666666 92.33333333333331 396.6666666666667 620.3333333333334 236.33333333333337 439.3333333333333 457 387 398.3333333333333
MGG_16228T1 75.33333333333333 21.568633333333334 0 91.6093 45.9589 21.697134725313333 43 91.08198856133332 50.34809
MGG_14908T0 605 129.33333333333334 364 715.3333333333334 319.3333333333333 558.3333333333334 459.6666666666667 616 386
MGG_18010T0 10 0 2 8 3 7.333333333333333 5 8 9
MGG_16712T0 40 5 8.333333333333334 33.6728 9.669433333333332 17.666666666666668 26.680066666666665 26.666666666666668 28.333333333333332
MGG_01971T0 485.3333333333333 138.66666666666666 163.66666666666666 410.6666666666667 256.3333333333333 355.6666666666667 405.6666666666667 360.3333333333333 332.3333333333333
MGG_05978T0 429.3333333333333 78.66666666666667 153.33333333333334 419.6666666666667 254.33333333333337 294 377.3333333333333 359.3333333333333 319.3333333333333
MGG_10103T0 1082.3333333333333 332 228.33333333333337 1160.3333333333333 623.6666666666666 308 595.3333333333334 684 1069.3333333333333
MGG_08777T0 271.6666666666667 46.666666666666664 107.33333333333331 309.3333333333333 118.33333333333331 112.33333333333331 189 164.66666666666666 260.6666666666667
MGG_04851T0 61 8.666666666666666 5.666666666666666 91.33333333333331 7 1.6666666666666663 56.666666666666664 4.333333333333333 67.33333333333333
MGG_09478T0 157.66666666666666 40.333333333333336 24.666666666666668 240.66666666666663 27.333333333333332 91.33333333333331 116.33333333333331 16 151.66666666666666
MGG_10274T0 6864.333333333333 122 254 5319.666666666667 357.6666666666667 2074.6666666666665 1722 344.6666666666667 1531.3333333333333
MGG_07188T0 2225 256 556.3333333333334 1563.3333333333333 510 1589.3333333333333 1339 563 732
MGG_12090T0 28 4 1 20 2.3333333333333335 18.333333333333332 8.666666666666666 2.3333333333333335 5.333333333333333
MGG_05101T0 291 34 61.666666666666664 352 111.66666666666669 158 100.33333333333331 82.66666666666667 203
MGG_03085T0 3303.333333333333 1 8.666666666666666 4145 4.666666666666667 3.6666666666666665 36.666666666666664 1 6
MGG_12552T0 32.666666666666664 0 0 50.333333333333336 1 0 7.666666666666667 4.333333333333333 0.33333333333333337
MGG_15445T0 164.33333333333334 13.666666666666666 124.66666666666669 42 70.33333333333333 69 58.666666666666664 75.33333333333333 93
MGG_12505T0 10.333333333333334 0.33333333333333337 10.333333333333334 0.33333333333333337 3 4.333333333333333 1 7.666666666666667 5.666666666666667
MGG_04857T0 229.66666666666663 94.33333333333331 346.6666666666667 237 169 336 318.6666666666667 287 288.6666666666667
MGG_16650T0 30.333333333333332 17.666666666666668 71 49.333333333333336 40.666666666666664 83 63 71.66666666666667 74
MGG_08768T0 855.6666666666666 358.3333333333333 1383.3333333333333 881 856 1351 1081.6666666666667 1145.6666666666667 1274
MGG_03858T0 541.6666666666666 257.6666666666667 773.3333333333334 524 489.6666666666667 782 599.3333333333334 672.3333333333334 883.6666666666666
MGG_11378T0 105.66666666666669 41 132 137.33333333333334 77.66666666666667 132.66666666666666 120.33333333333331 135.66666666666666 151
MGG_01414T0 218 99.33333333333331 367.3333333333333 370 155.33333333333334 516.6666666666666 425.6666666666667 381 523.3333333333334
MGG_00475T0 771.5766666666667 323.3333333333333 1198.3333333333333 954.1633333333332 586.577 1206.4166666666667 1028.1233333333332 895.6666666666666 1449.4633333333334
MGG_12474T0 692 396 1322 1280 630.3333333333334 1387.3333333333333 1269.6666666666667 1074 1785.6666666666667
MGG_03041T0 3852.6666666666665 627 4286 3367.6666666666665 1168.3333333333333 3404.6666666666665 3118 1788.3333333333333 3103.6666666666665
MGG_03852T0 719.7106666666666 184.44766666666663 844.2576666666666 655.8826666666666 352.3263333333333 814.0790000000001 843.2563333333334 522.322 756.3666666666667
MGG_02442T0 2190.92 458.494 2615.52 2428.2633333333333 1068.5206666666668 2431.96 2117.0666666666666 1525.1433333333334 2787.276666666666
MGG_04710T0 1595.3333333333333 306 2073.6666666666665 1812.6666666666667 648.3333333333334 1963.3333333333333 2129.6666666666665 797 2355.6666666666665
MGG_08643T0 1236.3333333333333 385.3333333333333 1366.3333333333333 1189 796.6666666666666 2014.6666666666667 1463.6666666666667 1089 1802
MGG_04977T0 6646 1655 6689 5257 4077.6666666666665 9168.666666666666 6690.666666666667 5360.666666666667 8471.333333333334
MGG_05096T0 1148.6666666666667 360 1317.3333333333333 923.3333333333334 796.6666666666666 1601.3333333333333 1205 936.3333333333334 1547.6666666666667
MGG_07119T0 446 107.66666666666669 530.3333333333334 541.3333333333334 206 856 472.6666666666667 297.6666666666667 836
MGG_06077T0 1972.6666666666667 359 2005.3333333333333 1829.6666666666667 798.723 2792.6666666666665 1753.3333333333333 1188 2689.9366666666665
MGG_17708T0 1223.3863333333334 184.66666666666663 1476.7966666666666 943.4196666666668 397.613 1775.26 1062.85 536.6296666666667 1707.47
MGG_18045T0 24 3.3333333333333335 34.666666666666664 36.333333333333336 14.666666666666666 45.333333333333336 23.333333333333332 25.333333333333332 51.666666666666664
MGG_14557T0 17 1.3333333333333333 19.666666666666668 15.666666666666666 4.333333333333333 21 10.666666666666666 9 31
MGG_02710T0 8318.01 961.1466666666666 7786.886666666666 1859.8166666666664 2511.2533333333336 7156.903333333334 2860.6966666666667 3258.276666666666 11440.103333333333
MGG_08622T0 23457.236666666668 2528.73 15803 3882.71 6380.85 15925.9 5176.503333333334 7912.196666666667 24437.8
MGG_01637T0 2177.3333333333335 185.66666666666663 1213.3333333333333 724.6666666666666 578.6666666666666 1511.6666666666667 899 1128.3333333333333 3167
MGG_09867T0 701.4286666666667 34.4689 567.8563333333333 136.673 79.93386666666666 302.63033333333334 268.438 145.293 1051.0846666666666
MGG_06035T0 6434.666666666667 509.3333333333333 4330 1786.3333333333333 1285.6666666666667 3755.3333333333335 2467.6666666666665 1965 7633.333333333333
MGG_08260T0 258.12666666666667 44.378 0 0 0 216.0629 0 0 505.3326666666667
MGG_07184T0 200.33333333333337 75.66666666666667 95.33333333333331 76.66666666666667 50 157.33333333333334 50 56.666666666666664 270.3333333333333
MGG_15527T0 749 78.66666666666667 514.3333333333334 269.6666666666667 132.66666666666666 911.6666666666666 451.3333333333333 221 1559
MGG_08596T0 1008 103.66666666666669 824.3333333333334 327.6666666666667 217.33333333333337 790.3333333333334 620.6666666666666 308.6666666666667 2166
MGG_16514T0 22.666666666666668 0.33333333333333337 3.3333333333333335 7.333333333333333 4 29.333333333333332 27.666666666666668 2.3333333333333335 32
MGG_02812T0 3017 570.6666666666666 1142 614 1178 3691.3333333333335 3127.6666666666665 1502 4674.666666666667
MGG_05584T0 691.0053333333333 311.6666666666667 302.6666666666667 403.33666666666664 304.668 642.3333333333334 522.6736666666667 380.6666666666667 905.6666666666666
MGG_06040T0 534.268 60.14116666666666 228.46566666666664 277.711 148.3546 405.2176666666667 459.183 325.1933333333333 727.7063333333333
MGG_00901T0 2170 476 2006.3333333333333 1938.6666666666667 1075.6666666666667 2459 1993 1541.6666666666667 3485
MGG_09535T0 1979.6666666666667 484 1672.3333333333333 1399.6666666666667 954 1797 1782.6666666666667 1396 2454.6666666666665
MGG_17830T0 1174.3333333333333 128 680.6666666666666 456.6666666666667 259.6666666666667 912 958.6666666666666 473.3333333333333 1547
MGG_01139T0 1312.3333333333333 140 741.6666666666666 527.3333333333334 359.3333333333333 1149 737.3333333333334 445.6666666666667 1709.3333333333333
