target_id Guy11_0h Guy11_4h Guy11_24h Dbip1_0h Dbip1_4h Dbip1_24h Dmst12_0h Dmst12_4h Dmst12_24h
MGG_09753T0 7 147.33333333333334 47 9.333333333333332 21.333333333333332 144.33333333333334 4.333333333333333 31.666666666666664 80.66666666666667
MGG_11305T0 13 106.66666666666669 28.666666666666668 35.666666666666664 16.666666666666668 133 11 14 84
MGG_04627T0 37 269.6666666666667 108 97.00566666666668 36.666666666666664 289.6666666666667 49.01643333333333 47.666666666666664 143
MGG_08304T0 88.4801 698.8803333333334 328.27233333333334 336.8926666666667 189.99 734.451 37.66796666666667 147.08813333333333 343.28666666666663
MGG_17727T0 0 4 1.3333333333333337 1.3333333333333333 0 5.666666666666667 3 2.3333333333333335 2.3333333333333335
MGG_12108T0 3074.3333333333335 6134 2454 3407 1940.6666666666667 6074 4034.6666666666665 2494.6666666666665 2926
MGG_05230T0 194.66666666666663 297 125.33333333333331 185 141.33333333333334 319.6666666666667 228 114 193.33333333333337
MGG_03707T0 43.333333333333336 265 155.33333333333334 28 192.66666666666663 173.66666666666666 47 103.33333333333331 314.6666666666667
MGG_14633T0 348.19233333333335 2857.6433333333334 2080.8966666666665 440.15066666666667 2059.88 2275.18 571.6326666666666 1716.949 2974.6633333333334
MGG_07147T0 481.6666666666667 1548.513333333333 1177.14 888.0666666666667 1152.79 1032.3333333333333 838.478 858.255 1348.1966666666667
MGG_13542T0 88.4078 612.0576666666667 297.32033333333334 196.35033333333337 291.0006666666667 400.611 235.20433333333332 289.901 615.112
MGG_09907T0 684.3333333333334 1945.3333333333333 1201.73 1165.6666666666667 1373.3333333333333 1303.6666666666667 1308.09 1222.0466666666666 1910
MGG_05116T0 425.6666666666667 726.3333333333334 311.3333333333333 201.33333333333337 661.6666666666666 585.6666666666666 290.6666666666667 452.6666666666667 750
MGG_16239T0 8 26.333333333333332 12.666666666666666 0.33333333333333337 19 6 4.333333333333333 14.666666666666666 29.333333333333332
MGG_15954T0 1026.6666666666667 2390 1179.6666666666667 513.3333333333334 1766 1253.6666666666667 388.3333333333333 1687.6666666666667 2654.3333333333335
MGG_02425T0 4506.333333333333 30155 9587.666666666666 8164.333333333333 19338 9684.333333333334 8709.333333333334 16193.333333333334 19919
MGG_07503T0 561.3333333333334 1895.6666666666667 924.6666666666666 512.6666666666666 977 869.6666666666666 838.6666666666666 1223.6666666666667 1755.3333333333333
MGG_03508T0 110.66666666666669 970.3333333333334 169.33333333333334 93.33333333333331 338.6666666666667 283.6666666666667 61.333333333333336 430.3333333333333 652.6666666666666
MGG_13641T0 2066.62 6746.74 2138.6 1862.5266666666664 3622.5833333333335 3535.58 1742.8666666666668 3894.67 5520.28
MGG_16354T0 0 4.666666666666667 0 0 0.6666666666666666 1.3333333333333333 0 4.333333333333333 1
MGG_02252T0 16272 112636 37983.333333333336 6701.666666666667 59310 30648.666666666668 10548.666666666666 82091.66666666667 52648
MGG_15396T0 154.28403333333335 1069.6553333333334 365.8953333333333 40.00566666666667 301.7893333333334 113.454 217.796 814.3613333333334 354.00666666666666
MGG_00922T0 16211.666666666666 33563 18366 7655.666666666667 27067 14923.333333333334 9730.333333333334 27687 14482.333333333334
MGG_00636T0 888.6666666666666 1576.6666666666667 969.6666666666666 594.6666666666666 1351 1071.6666666666667 446.6666666666667 1592.6666666666667 766
MGG_00119T0 11094.333333333334 19520 12406 4329 12204.333333333334 9776.666666666666 4600 12574.666666666666 13645
MGG_02386T0 965 2260 1047.6666666666667 449 1788.3333333333333 1118 276.6666666666667 1488.6666666666667 1454.6666666666667
MGG_05309T0 2214.5166666666664 3213.2033333333334 2282.806666666667 1333 2766.87 1742 1238.76 2226 2137.153333333333
MGG_02419T0 924.3333333333334 10958.666666666666 7333.666666666667 2433.6666666666665 8296.333333333334 2848.3333333333335 2271.6666666666665 6370.666666666667 1532
MGG_05218T0 641.927 3260.4466666666667 3277.56 1350.5956666666666 3376.9133333333334 1663.1466666666668 1289.3590000000002 3385.733333333333 1324.9566666666667
MGG_04961T0 193.66666666666663 5276 3897.6666666666665 68.33333333333333 5677.333333333333 1201.6666666666667 61.333333333333336 4454.333333333333 989.3333333333334
MGG_15174T0 44 579 434.6666666666667 82 622.3333333333334 253 133.33333333333334 451 200
MGG_01457T0 409.8663333333334 1207.2133333333334 1087.06 549.4200000000001 1224.44 749.0673333333333 587.225 1051.789 607.8883333333333
