ProtID	GO_ID
MGG_12798	GO:0008152, GO:0016787, GO:0008150, GO:0005575
MGG_12804	GO:0016021, GO:0005886, GO:0032220, GO:0043332, GO:0016020
MGG_12805	GO:0008152, GO:0030170, GO:0003824, GO:0004834, GO:0000162, GO:0006568, GO:0016829, GO:0008652, GO:0009073
MGG_12809	GO:0003723, GO:0003676
MGG_12810	GO:0003674, GO:0008150, GO:0005575
MGG_12813	GO:0003993
MGG_12814	GO:0005737, GO:0003677, GO:0005634, GO:0006355, GO:0043565, GO:0003700
MGG_12816	GO:0046872, GO:0008270, GO:0005575
MGG_12817	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_12818	GO:0030036, GO:0008290, GO:0003779, GO:0051016, GO:0051693
MGG_12821	GO:0019236, GO:0005737, GO:0005524, GO:0005634, GO:0004674, GO:0006468, GO:0004672, GO:0000166, GO:0016740, GO:0016301, GO:0016310, GO:0106310, GO:0051094, GO:0019899, GO:0044025, GO:0000011, GO:0000122, GO:0000750, GO:0001402, GO:0001403, GO:0007096, GO:0007118, GO:0007121, GO:0007124, GO:0007232, GO:0010629, GO:0034063, GO:0035376, GO:0043065, GO:0000131, GO:0043332
MGG_12822	GO:0005739, GO:0005737, GO:0006094, GO:0016853, GO:0006096, GO:0004347, GO:0005575, GO:0097367, GO:1901135
MGG_12827	GO:0005634, GO:0006355, GO:0043486, GO:0006338, GO:0140849
MGG_12828	GO:0016787, GO:0006629, GO:0004806
MGG_12830	GO:0050660, GO:0003824, GO:0016491, GO:0055114, GO:0016614, GO:0008762, GO:0071949, GO:1901360
MGG_12831	GO:0006397, GO:0005634, GO:0000166, GO:0005525, GO:0016740, GO:0031533, GO:0006370, GO:0016779, GO:0004484, GO:0099122, GO:0005524, GO:0008152, GO:0003824, GO:0009452, GO:0008033, GO:0045944
MGG_12832	GO:0035091, GO:0007154, GO:0005575, GO:0042147, GO:0016020, GO:0008289, GO:0005768, GO:0010008, GO:0005829, GO:0006914
MGG_12836	GO:0016021, GO:0016020
MGG_12839	GO:0005886, GO:0005509, GO:0006897, GO:0003779, GO:0008150, GO:0005575, GO:0030479, GO:0010008, GO:0005515, GO:0016020, GO:0005737, GO:0005768, GO:0005856
MGG_12843	GO:0003676, GO:0000166, GO:0008150, GO:0005575, GO:0003723
MGG_12844	GO:0005524, GO:0016301, GO:0016310, GO:0005575, GO:0000166
MGG_12848	GO:0016021, GO:0006950, GO:0003674, GO:0016020
MGG_12849	GO:0016021, GO:0016042, GO:0004806, GO:0006642, GO:1990748, GO:0005811, GO:0006629, GO:0016020, GO:0016787, GO:0006641
MGG_12850	GO:0005758, GO:0030001, GO:0005507, GO:0005829, GO:0033617
MGG_12853	GO:0016021, GO:0016020
MGG_12858	GO:0003674, GO:0008150, GO:0005575
MGG_12860	GO:0005524, GO:0005975, GO:0016301, GO:0016773, GO:0016310, GO:0042732, GO:0004856, GO:0005998, GO:0000166, GO:0016740, GO:0046835
MGG_12861	GO:0016021, GO:0016020, GO:0015171, GO:0022857, GO:0055085
MGG_12862	GO:0016021, GO:0005634, GO:0006897, GO:0016740, GO:0046854, GO:0016772, GO:0035004, GO:0016301, GO:0016773, GO:0016310, GO:0048015, GO:2000786, GO:0004430, GO:0005802, GO:0042998, GO:0050714, GO:0016020, GO:0140504
MGG_12864	GO:0003676, GO:0003723, GO:0000166
MGG_12865	GO:0003677, GO:0005634, GO:0006355, GO:0043565, GO:0003700
MGG_12868	GO:0008152, GO:0005777, GO:0003824, GO:0005575
MGG_12869	GO:0046872, GO:0008270, GO:0005515
MGG_12876	GO:0016021, GO:0016020
MGG_12880	GO:0005975, GO:0008152, GO:0003824
MGG_12886	GO:0005509
MGG_12887	GO:0005525, GO:0003924, GO:0000166
MGG_12890	GO:0003674, GO:0008150, GO:0005575
MGG_12891	GO:0003674, GO:0005575
MGG_12892	GO:0006412, GO:0030529, GO:0003735, GO:0005840, GO:0005622, GO:1990904
MGG_12899	GO:0006974, GO:0005524, GO:0003677, GO:0005634, GO:0000166, GO:0006310, GO:0006281, GO:0006260, GO:0003910, GO:0005622, GO:0016874, GO:0051103, GO:0071897, GO:0003909, GO:0000785, GO:0005730, GO:0032807
MGG_12911	GO:0000215, GO:0016740, GO:0006388, GO:0016772, GO:0003950
MGG_12918	GO:0003674, GO:0005575, GO:0008277
MGG_12919	GO:0015031, GO:0005789, GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020, GO:0005783
MGG_12920	GO:0016591, GO:0046404, GO:0005737, GO:0005524, GO:0005634, GO:0003682, GO:0016887, GO:0006357, GO:0005829, GO:0002098, GO:0000166
MGG_12922	GO:0046872, GO:0016021, GO:0005524, GO:0000166, GO:0016787, GO:0000287, GO:0016020, GO:0015914, GO:0004012, GO:0015662, GO:0006812, GO:0016820, GO:0140326, GO:0005215, GO:0016887, GO:0140331
MGG_12923	GO:0003674, GO:0008150, GO:0005575
MGG_12925	GO:0005737, GO:0006508, GO:0005524, GO:0000166, GO:0016787, GO:0030163, GO:0016887, GO:0017111, GO:0008233, GO:0000502, GO:1901800, GO:0036402, GO:0005634, GO:0016043, GO:0008540, GO:0006511, GO:0043161, GO:0045899, GO:0070682
MGG_12926	GO:0046872, GO:0008270, GO:0006412, GO:0003735, GO:0005840, GO:0005622
MGG_12929	GO:0051287, GO:0000166, GO:0008152, GO:0055114, GO:0016616, GO:0048037, GO:0047964, GO:0009436, GO:0016491
MGG_12936	GO:0046872, GO:0016021, GO:0005743, GO:0070469, GO:0009916, GO:0016020, GO:0016491, GO:0005739
MGG_12939	GO:0005975, GO:0003824, GO:0016810, GO:0008061
MGG_12942	GO:0003674, GO:0008150, GO:0005575
MGG_12944	GO:0005524, GO:0004672, GO:0000166, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0045292, GO:0016740, GO:0051094
MGG_12946	GO:0003674, GO:0008150, GO:0005575
MGG_12948	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_12955	GO:0008150, GO:0005575, GO:0031932
MGG_12958	GO:0003676, GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0005622, GO:0046872
MGG_12961	GO:0005575
MGG_12962	GO:0003774, GO:0016020, GO:0003674, GO:0008150, GO:0005575
MGG_12963	GO:0005524, GO:0004672, GO:0006468, GO:0016772, GO:0005575
MGG_12972	GO:0003676, GO:0008270, GO:0005681, GO:0003723, GO:0005634, GO:0000398, GO:0005622, GO:0008150, GO:0046872, GO:0005686
MGG_12973	GO:0005634, GO:0003674, GO:0008150, GO:0005829
MGG_12978	GO:0016021, GO:0008152, GO:0016491, GO:0055114, GO:0004497, GO:0003674, GO:0008150, GO:0005575, GO:0071949, GO:0016020
MGG_12979	GO:0003674, GO:0005575
MGG_12981	GO:0003674, GO:0008150, GO:0005575
MGG_12982	GO:0000166, GO:0008152, GO:0016491, GO:0055114
MGG_12983	GO:0000166, GO:0008152, GO:0016491, GO:0055114
MGG_12986	GO:0003674, GO:0008150, GO:0005575
MGG_12988	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022891, GO:0022857
MGG_12989	GO:0005575
MGG_12994	GO:0005634, GO:0032259, GO:0016740, GO:0008168, GO:0003674, GO:0008150
MGG_12996	GO:0008152, GO:0006561, GO:0004350, GO:0016491, GO:0055114, GO:0016620, GO:0055129, GO:0050661, GO:0005575, GO:0008652, GO:0005739
MGG_12999	GO:0008152, GO:0006629, GO:0003824, GO:0016874, GO:0030729
MGG_13001	GO:0006520
MGG_13005	GO:0005739, GO:0055114, GO:0016972, GO:0003674, GO:0008150, GO:0016971, GO:0016491, GO:0006879, GO:0034599, GO:0045041, GO:0005758
MGG_13006	GO:0005737, GO:0003723, GO:0005634, GO:0006400
MGG_13007	GO:0003674, GO:0008150, GO:0005575
MGG_13009	GO:0003674, GO:0008150, GO:0005575
MGG_13012	GO:0046872, GO:0006508, GO:0008233, GO:0016787, GO:0008235
MGG_13013	GO:0016021, GO:0005524, GO:0016758, GO:0005886, GO:0006355, GO:0020037, GO:0004100, GO:0016459, GO:0003774, GO:0005622, GO:0003779, GO:0008134, GO:0016020, GO:0000166, GO:0016740, GO:0016757, GO:0048315
MGG_13014	GO:0016021, GO:0005524, GO:0016758, GO:0005886, GO:0020037, GO:0004100, GO:0016459, GO:0003774, GO:0016020, GO:0016740, GO:0016757, GO:0048315
MGG_13016	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_13017	GO:0009058, GO:0016788, GO:0008152
MGG_13019	GO:0003674, GO:0008150, GO:0005575
MGG_13020	GO:0046872, GO:0005737, GO:0003723, GO:0005634, GO:0090503, GO:0004535, GO:0005515, GO:0003824, GO:0004518, GO:0004527, GO:0090305, GO:0000175, GO:0000289, GO:0000932, GO:0030014, GO:0030015
MGG_13021	GO:0003674, GO:0008150, GO:0005575, GO:0005515
MGG_13023	GO:0005524, GO:0003677, GO:0000166, GO:0006260, GO:0016887, GO:0017111, GO:0005663, GO:0003689, GO:0006271, GO:0031391, GO:0006261, GO:0006272, GO:0090618, GO:0005634, GO:0005829, GO:0031389, GO:0031390
MGG_13024	GO:0003674, GO:0008150, GO:0005575
MGG_13025	GO:0016021, GO:0016020
MGG_13026	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_13027	GO:0003674, GO:0008150, GO:0005575
MGG_13028	GO:0016021, GO:0005743, GO:0016020
MGG_13029	GO:0005634, GO:0003674, GO:0008150, GO:0005575
MGG_13031	GO:0046872, GO:0008270
MGG_13032	GO:0008152, GO:0016740, GO:0003824, GO:0008410
MGG_13033	GO:0016021, GO:0016020
MGG_13035	GO:0003674, GO:0008150, GO:0005575
MGG_13036	GO:0006508, GO:0004252, GO:0005575
MGG_13037	GO:0003674, GO:0005575
MGG_13058	GO:0016021, GO:0016020
MGG_13065	GO:0016874, GO:0005515
MGG_13068	GO:0046872, GO:0016787, GO:0051998, GO:0097023, GO:0103026, GO:0006479, GO:0016791
MGG_13076	GO:0003674, GO:0008150, GO:0005575
MGG_13079	GO:0016787
MGG_13085	GO:0003674, GO:0008150, GO:0005575
MGG_13086	GO:0016021, GO:0016020
MGG_13087	GO:0003674, GO:0008150, GO:0005575
MGG_13101	GO:0005575
MGG_13107	GO:0016021, GO:0003674, GO:0008150, GO:0016020
MGG_13110	GO:0050660, GO:0004499, GO:0050661, GO:0016491
MGG_13116	GO:0008150, GO:0005575
MGG_13119	GO:0003677, GO:0005634
MGG_13121	GO:0003674, GO:0008150, GO:0005575
MGG_13129	GO:0005515
MGG_13132	GO:0003674, GO:0008150, GO:0005575
MGG_13133	GO:0003674, GO:0008150, GO:0005575
MGG_13149	GO:0046872, GO:0008270, GO:0006508, GO:0004222, GO:0008237, GO:0003824, GO:0016787, GO:0008233
MGG_13154	GO:0005681, GO:0003723, GO:0045292, GO:0046540, GO:0000244, GO:0000398, GO:0005634, GO:0006397, GO:0008380, GO:1990904
MGG_13156	GO:0003676, GO:0008270, GO:0005622, GO:0008150
MGG_13157	GO:0006085, GO:0008776, GO:0005524, GO:0008152, GO:0000287, GO:0005622, GO:0016301, GO:0016310, GO:0006082, GO:0016774, GO:0046872, GO:0000166, GO:0016740
MGG_13163	GO:0005789, GO:0016021, GO:0005737, GO:0006629, GO:0016627, GO:0003865, GO:0102389, GO:0016095, GO:0003674, GO:0008150, GO:0006488, GO:0019348, GO:0016020, GO:0016491, GO:0005783, GO:0071704, GO:0006486
MGG_13165	GO:0003677, GO:0006355
MGG_13168	GO:0003674, GO:0008150
MGG_13171	GO:0008270, GO:0030163, GO:0004842, GO:0016567, GO:0016874, GO:0005575, GO:0061630, GO:0071596, GO:0046872, GO:0016740, GO:0070647
MGG_13172	GO:0008270, GO:0005622
MGG_13176	GO:0005829, GO:0006895, GO:0015031
MGG_13177	GO:0046872, GO:0016491, GO:0055114, GO:0004784, GO:0006801, GO:0005575
MGG_13178	GO:0016021, GO:0016020
MGG_13179	GO:0003674, GO:0008150, GO:0005575
MGG_13180	GO:0003674, GO:0008150, GO:0005575
MGG_13182	GO:0016021, GO:0016020
MGG_13185	GO:0000166, GO:0008654, GO:0004512, GO:0006021, GO:0005575, GO:0016853
MGG_13186	GO:0016021, GO:0016020, GO:0055085, GO:0022857, GO:0005886
MGG_13187	GO:0016021, GO:0006629, GO:0055114, GO:0006633, GO:0016705, GO:0030148, GO:0042284, GO:0016020, GO:0016491, GO:0006665, GO:0046512
MGG_13188	GO:0055085, GO:0016491, GO:0005244, GO:0006813, GO:0034765, GO:0005216
MGG_13191	GO:0008080, GO:0008150, GO:0005575, GO:0016407
MGG_13192	GO:0016021, GO:0005886, GO:0055085, GO:0005215, GO:0022857, GO:0016020
MGG_13198	GO:0003674, GO:0008150, GO:0005575
MGG_13200	GO:0003723, GO:0003743, GO:0005525, GO:0005850, GO:0006413, GO:0001731, GO:0033290, GO:0043614, GO:1990856, GO:0003676, GO:0006412, GO:0010508, GO:1904262, GO:0005840
MGG_13203	GO:0005524, GO:0000166, GO:0016887, GO:0017111, GO:0008150
MGG_13205	GO:0016192, GO:0016021, GO:0000139, GO:0003674, GO:0005575, GO:0016020, GO:0006888, GO:0042147, GO:0005829
MGG_13208	GO:0016021, GO:0016020
MGG_13209	GO:0003676, GO:0030529, GO:0005515, GO:0030620, GO:0000398, GO:1990904, GO:0005681, GO:0005686, GO:0071014
MGG_13215	GO:0016021, GO:0016020
MGG_13216	GO:0003674, GO:0008150, GO:0005575
MGG_13217	GO:0003723, GO:0005634, GO:0032259, GO:0016740, GO:0000049, GO:0016428, GO:0008168, GO:0001510, GO:0008033, GO:0030488, GO:0008173, GO:0008757, GO:0002127, GO:0006417, GO:0019222, GO:0070301
MGG_13218	GO:0046872, GO:0008152, GO:0003824, GO:0051536, GO:0016829
MGG_13220	GO:0016021, GO:0016020
MGG_13221	GO:0005737, GO:0005524, GO:0005759, GO:0051082, GO:0042026, GO:0006457, GO:0051087, GO:0005575, GO:0045041, GO:0051131, GO:0140662
MGG_13222	GO:0005622, GO:0046907, GO:0003674, GO:0008150, GO:0005575
MGG_13223	GO:0003676, GO:0005524, GO:0004386, GO:0008026, GO:0016787, GO:0000166
MGG_13224	GO:0016021, GO:0005774, GO:0055085, GO:0016020, GO:0015369, GO:0006816, GO:0006812, GO:0008324, GO:0005773, GO:0070588, GO:0006811, GO:0015297
MGG_13225	GO:0006629, GO:0005622, GO:0008081, GO:0035556
MGG_13226	GO:0016021, GO:0004252, GO:0003674, GO:0008150, GO:0016020
MGG_13230	GO:0008270, GO:0000166, GO:0016491, GO:0055114
MGG_13236	GO:0046872, GO:0008270, GO:0008150, GO:0005575
MGG_13239	GO:0009055, GO:0020037, GO:0005506, GO:0016853, GO:0004601, GO:0006979, GO:0055114, GO:0016705, GO:0005575, GO:0098869, GO:0051213, GO:0004497, GO:0016491
MGG_13240	GO:0003674, GO:0008150, GO:0005575
MGG_13241	GO:0005975, GO:0005576, GO:0030248, GO:0004553, GO:0016787
MGG_13245	GO:0044237, GO:1901566
MGG_13246	GO:0016491, GO:0055114
MGG_13252	GO:0008270, GO:0004222, GO:0003674, GO:0005575, GO:0005615, GO:0016787, GO:0008233, GO:0008237, GO:0046872, GO:0006508, GO:0005576
MGG_13253	GO:0050660, GO:0006066, GO:0055114, GO:0016614, GO:0008812
MGG_13254	GO:0008270, GO:0070290
MGG_13255	GO:0016021, GO:0016020
MGG_13256	GO:0008061, GO:0003674, GO:0008150, GO:0005575
MGG_13261	GO:0003674, GO:0005575
MGG_13262	GO:0050660, GO:0003824, GO:0016491, GO:0055114, GO:0016614, GO:0008762, GO:0003674, GO:0005575, GO:0071949, GO:1901360
MGG_13269	GO:0016021, GO:0016020
MGG_13275	GO:0008061
MGG_13276	GO:0003674, GO:0008150, GO:0005575
MGG_13277	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_13279	GO:0046872, GO:0016021, GO:0005524, GO:0000166, GO:0005886, GO:0008152, GO:0016787, GO:0016020, GO:0003824, GO:0005388, GO:0015662, GO:0006812, GO:0006754, GO:0098655, GO:0008556, GO:0051208, GO:0097623, GO:0000324, GO:0019829, GO:0005215, GO:0016887, GO:0034220
MGG_13286	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_13290	GO:0008152, GO:0016787, GO:0003824, GO:0005575
MGG_13291	GO:0046872, GO:0016491, GO:0055114, GO:0005507, GO:0008131, GO:0009308, GO:0048038
MGG_13292	GO:0016021, GO:0016020
MGG_13308	GO:0008270, GO:0016787, GO:0008892, GO:0006147, GO:0016810
MGG_13326	GO:0016021, GO:0009055, GO:0005506, GO:0050660, GO:0016020, GO:0016491, GO:0055114, GO:0006811, GO:0000293, GO:0006826
MGG_13328	GO:0008270, GO:0016021, GO:0016020
MGG_13331	GO:0008152, GO:0016491, GO:0055114, GO:0016620
MGG_13332	GO:0016021, GO:0006810, GO:0016020, GO:0005215, GO:0015267, GO:0055085
MGG_13334	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0015171
MGG_13338	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_13339	GO:0016021, GO:0005524, GO:0006200, GO:0000166, GO:0016887, GO:0017111, GO:0016020
MGG_13346	GO:0003674, GO:0008150, GO:0005575
MGG_13347	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_13349	GO:0005524, GO:0004672, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0051094
MGG_13350	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0045944
MGG_13360	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0006357
MGG_13375	GO:0010508, GO:0003674
MGG_13376	GO:0003674, GO:0008150, GO:0005575
MGG_13385	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0006357
MGG_13398	GO:0032259, GO:0016740, GO:0008168, GO:0030488
MGG_13401	GO:0005524, GO:0004672, GO:0000166, GO:0004674, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0005575, GO:0008353, GO:0070985, GO:0005675, GO:0051094
MGG_13404	GO:0000166, GO:0008152, GO:0016491, GO:0055114, GO:0005575, GO:0044249, GO:1901576
MGG_13405	GO:0016740, GO:0008299, GO:0003674, GO:0005575
MGG_13410	GO:0016020, GO:0005739, GO:0005743, GO:0070469
MGG_13413	GO:0016021, GO:0016020
MGG_13420	GO:0003674, GO:0008150, GO:0005575
MGG_13426	GO:0016021, GO:0009055, GO:0005506, GO:0050660, GO:0016020, GO:0016491, GO:0055114, GO:0006811
MGG_13427	GO:0005737, GO:0046168, GO:0051287, GO:0050662, GO:0000166, GO:0016491, GO:0055114, GO:0016616
MGG_13428	GO:0016021, GO:0005743, GO:0006810, GO:0055085, GO:0016020, GO:0005347, GO:1990547, GO:0005315, GO:0005739
MGG_13429	GO:0005975, GO:0016787, GO:0003824, GO:0004553, GO:0043169, GO:0004563, GO:0102148, GO:0005575, GO:0016798, GO:0008152
MGG_13435	GO:0005515, GO:0019538
MGG_13438	GO:0070006, GO:0030145
MGG_13439	GO:0000079, GO:0019901
MGG_13440	GO:0005506, GO:0016491, GO:0055114, GO:0016705, GO:0016706, GO:0031418, GO:0005575, GO:0051213, GO:0046872
MGG_13441	GO:0046872, GO:0020037, GO:0003824, GO:0016491, GO:0055114, GO:0010181
MGG_13442	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_13447	GO:0005737, GO:0005524, GO:0042254, GO:0000166, GO:0016787, GO:0016740, GO:0004674, GO:0003824, GO:0016772, GO:0016301, GO:0016310, GO:0008150, GO:0005575, GO:0106310
MGG_13448	GO:0003674, GO:0005575
MGG_13449	GO:0016021, GO:0016020
MGG_13453	GO:0003723, GO:0031047, GO:0003968, GO:0001172, GO:0016740, GO:0016779
MGG_13454	GO:0006508, GO:0016787, GO:0008233, GO:0004190
MGG_13455	GO:0016021, GO:0003824, GO:0016052, GO:0008496, GO:0005975, GO:0016020, GO:0016787, GO:0016798, GO:0008152
MGG_13463	GO:0003674, GO:0008150, GO:0005575
MGG_13464	GO:0046872, GO:0016491, GO:0055114, GO:0005507, GO:0008150, GO:0005575
MGG_13465	GO:0051716
MGG_13467	GO:0016573, GO:0033255
MGG_13473	GO:0003674, GO:0008150, GO:0005575
MGG_13474	GO:0003743, GO:0005840, GO:0006413, GO:0006450, GO:0005575, GO:0031369, GO:0001731, GO:0016282, GO:0043614, GO:0043024, GO:1990145, GO:1990904
MGG_13481	GO:0003674, GO:0008150, GO:0005575
MGG_13483	GO:0005739, GO:0005524, GO:0016787, GO:0070681, GO:0008150, GO:0005575, GO:0030956, GO:0050567, GO:0032543, GO:0003824, GO:0006412, GO:0000166, GO:0016874, GO:0016884
MGG_13485	GO:0003824, GO:0009098, GO:0019752, GO:0003852, GO:0046912, GO:0016740, GO:0009082
MGG_13487	GO:0016226
MGG_13493	GO:0005515, GO:0019005, GO:0031146
MGG_13497	GO:0005737, GO:0005634, GO:0016740, GO:0009435, GO:0006348, GO:0004516, GO:0004514, GO:0016757, GO:0000781, GO:0005575, GO:0019363, GO:0019358, GO:0000183, GO:0001302, GO:0016874, GO:0031509
MGG_13498	GO:0005634, GO:0006355, GO:0003714, GO:0045892
MGG_13499	GO:0008152, GO:0016740, GO:0003824, GO:0016747, GO:0008150, GO:0005575, GO:0016746
MGG_13500	GO:0003676, GO:0008380, GO:0006397, GO:0005634, GO:0000166, GO:0030529, GO:0005525, GO:0003924, GO:0006184, GO:0005575, GO:1990904, GO:0030623, GO:0000244, GO:0000349, GO:0000388, GO:0000398, GO:1902802, GO:0000974, GO:0005681, GO:0005682, GO:0046540, GO:0071014
MGG_13508	GO:0016021, GO:0016874, GO:0005515, GO:0016020
MGG_13510	GO:0016021, GO:0008152, GO:0016740, GO:0030170, GO:0003824, GO:0004124, GO:0008652, GO:0019344, GO:0006535, GO:0016020, GO:0006807
MGG_13511	GO:0003676, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0006354, GO:0006357, GO:0006414, GO:0006368, GO:0003746, GO:0032784, GO:0046872, GO:0000977, GO:0000993, GO:0001139, GO:0001193, GO:0006362, GO:0006367, GO:0006383, GO:0031440, GO:0031564, GO:0032968, GO:0042797, GO:0045899, GO:0051123
MGG_13512	GO:0005737, GO:0005524, GO:0000166, GO:0006412, GO:0016874, GO:0006418, GO:0004812, GO:0110165
MGG_13514	GO:0005545, GO:0030276, GO:0005543, GO:0030118, GO:0048268, GO:0030136, GO:0072583, GO:0051179
MGG_13517	GO:0003674, GO:0008150, GO:0005575
MGG_13518	GO:0000166, GO:0008152, GO:0016491, GO:0055114, GO:0005575, GO:0044249, GO:1901576
MGG_13526	GO:0003676, GO:0003723, GO:0000166
MGG_13527	GO:0003723, GO:0016070, GO:0008150, GO:0005575, GO:0005515
MGG_13529	GO:0003674, GO:0008150, GO:0005575
MGG_13530	GO:0006508, GO:0008234, GO:0004197, GO:0006915
MGG_13532	GO:0003677, GO:0003682, GO:0006338, GO:0016586, GO:0005515, GO:0005634, GO:0006325, GO:0006303, GO:0006366
MGG_13535	GO:0017056, GO:0006913
MGG_13538	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0055114, GO:0004497, GO:0016705, GO:0016020, GO:0016491
MGG_13542	GO:0003676, GO:0005524, GO:0003677, GO:0004386, GO:0005634, GO:0008026, GO:0000166, GO:0007049, GO:0016787, GO:0016817, GO:0016818, GO:0004003, GO:0006139, GO:0003678, GO:0032508, GO:0007064, GO:0034085, GO:0036297, GO:0000785
MGG_13546	GO:0003674, GO:0008150, GO:0005575
MGG_13549	GO:0005975, GO:0005576, GO:0030248, GO:0004553, GO:0016787
MGG_13559	GO:0003674, GO:0008150, GO:0005575
MGG_13562	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_13563	GO:0003674, GO:0008150, GO:0005575
MGG_13573	GO:0050660, GO:0003824, GO:0016491, GO:0055114, GO:0016614, GO:0008762, GO:0071949, GO:1901360
MGG_13578	GO:0016491, GO:0055114, GO:0005575
MGG_13583	GO:0016491, GO:0055114
MGG_13584	GO:0016021, GO:0016020
MGG_13591	GO:0008270, GO:0000166, GO:0008152, GO:0016740, GO:0003824, GO:0016491, GO:0055114, GO:0006633, GO:0004315, GO:0009058, GO:0016747, GO:0048037, GO:0031177, GO:0016746, GO:0044281, GO:0044550, GO:1901576
MGG_13597	GO:0050660, GO:0003824, GO:0016491, GO:0055114, GO:0016614, GO:0008762, GO:0071949, GO:1901360
MGG_13598	GO:0006508, GO:0016787, GO:0008233, GO:0004190
MGG_13604	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_13607	GO:0003674, GO:0005575
MGG_13610	GO:0005975, GO:0016787, GO:0003824, GO:0004553, GO:0043169, GO:0005575, GO:0016798, GO:0008152
MGG_13615	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0015267
MGG_13617	GO:0003676, GO:0005515
MGG_13619	GO:0003674, GO:0008150, GO:0005575
MGG_13622	GO:0005576
MGG_13624	GO:0016021, GO:0005524, GO:0006200, GO:0000166, GO:0006810, GO:0016020, GO:0016887, GO:0017111, GO:0042626, GO:0140359, GO:0055085
MGG_13625	GO:0005975, GO:0045493, GO:0005576, GO:0030600, GO:0030248, GO:0004553, GO:0005575, GO:0016787, GO:0000272
MGG_13626	GO:0005975, GO:0008152, GO:0016787, GO:0003824, GO:0004553, GO:0043169, GO:0016798, GO:0052692, GO:0005575, GO:0004557, GO:0015925
MGG_13629	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_13635	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_13641	GO:0016021, GO:0005778, GO:0005777, GO:0007031
MGG_13645	GO:0006412, GO:0003735, GO:0005840, GO:0005622, GO:0003674, GO:0005575, GO:1990904
MGG_13646	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_13647	GO:0008152, GO:0016740, GO:0003824, GO:0016746, GO:0016747, GO:0003988
MGG_13651	GO:0016021, GO:0006810, GO:0055085, GO:0008643, GO:0016020, GO:0005215, GO:0022891, GO:0022857
MGG_13654	GO:0003674, GO:0008150, GO:0005575
MGG_13655	GO:0016021, GO:0005743, GO:0003674, GO:0008150, GO:0005575, GO:0051560, GO:0006811, GO:0016020, GO:0005739
